customer_id,is_churned,final_churn_date,num_subscriptions,tenure_days,total_orders,total_revenue,post_churn_order_flag,total_tickets,tickets_last_30d_pre_churn,tickets_last_7d_pre_churn,has_post_churn_ticket_flag,total_events,events_last_30d_pre_churn,events_last_7d_pre_churn,post_churn_engagement_flag
2731,0,,1.0,2913374.0,19,2070.05,0,0,0.0,0.0,0,1,0.0,0.0,0
3261,1,2023-11-11,1.0,150.0,6,285.06,1,5,1.0,1.0,0,1,0.0,0.0,0
5799,1,2024-01-10,2.0,210.0,18,532.0,0,2,0.0,0.0,1,2,0.0,0.0,1
9170,1,2024-05-09,2.0,330.0,8,352.23,0,5,0.0,0.0,1,2,0.0,0.0,1
9879,0,,1.0,2913374.0,19,733.97,0,0,0.0,0.0,0,1,0.0,0.0,0
10259,0,,1.0,2913374.0,19,930.62,0,0,0.0,0.0,0,1,0.0,0.0,0
11226,1,2023-08-13,1.0,60.0,1,202.56,1,5,2.0,0.0,1,1,0.0,0.0,0
11457,0,,1.0,2913374.0,2,2240.64,0,1,0.0,0.0,0,1,0.0,0.0,0
15238,1,2024-01-10,1.0,210.0,8,133.44,1,3,1.0,1.0,0,1,0.0,0.0,0
15597,1,2023-12-11,1.0,180.0,7,129.22,1,1,0.0,0.0,0,1,0.0,0.0,0
16637,1,2024-03-10,2.0,270.0,19,898.34,0,1,0.0,0.0,0,147,0.0,0.0,1
16979,0,,1.0,2913374.0,19,822.7,0,0,0.0,0.0,0,280,0.0,0.0,0
17206,1,2024-10-06,1.0,480.0,17,665.04,1,2,0.0,0.0,0,1,0.0,0.0,0
17535,0,,1.0,2913374.0,19,839.61,0,1,0.0,0.0,0,1,0.0,0.0,0
17935,1,2024-09-06,1.0,450.0,2,873.84,1,1,0.0,0.0,0,1,0.0,0.0,0
19013,1,2024-09-08,3.0,452.0,19,1104.91,0,1,0.0,0.0,0,51,0.0,0.0,1
19191,1,2024-10-27,2.0,501.0,16,1098.9,1,2,0.0,0.0,0,2,0.0,0.0,0
21808,0,,1.0,2913374.0,2,1197.84,0,1,0.0,0.0,0,1,0.0,0.0,0
23030,0,,1.0,2913374.0,19,750.69,0,1,0.0,0.0,0,1,0.0,0.0,0
4783,0,,1.0,2913373.0,2,423.36,0,1,0.0,0.0,0,1,0.0,0.0,0
5330,0,,1.0,2913373.0,19,326.23,0,0,0.0,0.0,0,1,0.0,0.0,0
6758,0,,1.0,2913373.0,19,303.24,0,0,0.0,0.0,0,1,0.0,0.0,0
7707,1,2024-03-11,1.0,270.0,10,376.7,1,5,0.0,0.0,0,1,0.0,0.0,0
7735,0,,1.0,2913373.0,19,687.8,0,2,0.0,0.0,0,1,0.0,0.0,0
12290,1,2023-09-13,2.0,90.0,6,589.84,0,4,0.0,0.0,1,49,0.0,0.0,1
14441,1,2024-08-08,2.0,420.0,19,364.1,0,2,0.0,0.0,1,46,0.0,0.0,1
15778,0,,1.0,2913373.0,19,1569.21,0,0,0.0,0.0,0,1,0.0,0.0,0
16779,1,2024-08-08,2.0,420.0,6,1479.48,0,2,0.0,0.0,0,2,0.0,0.0,1
1864,1,2024-10-07,2.0,479.0,16,528.08,1,4,0.0,0.0,0,110,0.0,0.0,0
3355,1,2023-09-14,2.0,90.0,19,1521.14,0,2,0.0,0.0,1,221,0.0,0.0,1
5075,1,2024-04-11,1.0,300.0,11,181.06,1,4,0.0,0.0,0,1,0.0,0.0,0
5657,0,,1.0,2913372.0,2,938.64,0,0,0.0,0.0,0,292,0.0,0.0,0
7380,0,,1.0,2913372.0,19,740.62,0,0,0.0,0.0,0,295,0.0,0.0,0
8179,0,,1.0,2913372.0,19,808.64,0,2,0.0,0.0,0,288,0.0,0.0,0
8736,0,,1.0,2913372.0,19,1779.54,0,1,0.0,0.0,0,1,0.0,0.0,0
10717,0,,1.0,2913372.0,19,1529.69,0,2,0.0,0.0,0,1,0.0,0.0,0
11411,0,,1.0,2913372.0,19,936.7,0,0,0.0,0.0,0,271,0.0,0.0,0
12549,1,2023-11-13,1.0,150.0,6,99.54,1,1,0.0,0.0,0,1,0.0,0.0,0
17400,1,2024-01-12,2.0,210.0,18,828.98,0,1,0.0,0.0,1,2,0.0,0.0,1
17635,0,,1.0,2913372.0,19,677.92,0,0,0.0,0.0,0,1,0.0,0.0,0
22045,0,,1.0,2913372.0,19,689.7,0,0,0.0,0.0,0,284,0.0,0.0,0
22557,0,,1.0,2913372.0,19,1688.15,0,1,0.0,0.0,0,272,0.0,0.0,0
22827,1,2024-10-01,3.0,473.0,17,967.77,0,5,0.0,0.0,1,121,0.0,0.0,1
505,0,,1.0,2913371.0,19,866.78,0,1,0.0,0.0,0,1,0.0,0.0,0
2071,0,,1.0,2913371.0,2,918.72,0,0,0.0,0.0,0,1,0.0,0.0,0
4792,0,,1.0,2913371.0,19,1870.17,0,1,0.0,0.0,0,1,0.0,0.0,0
6192,0,,1.0,2913371.0,19,1768.14,0,1,0.0,0.0,0,284,0.0,0.0,0
6427,1,2024-06-11,2.0,360.0,18,703.8,0,1,0.0,0.0,1,2,0.0,0.0,1
11737,1,2023-12-14,2.0,180.0,17,610.41,0,3,0.0,0.0,1,101,0.0,0.0,1
12916,0,,1.0,2913371.0,2,382.08,0,0,0.0,0.0,0,1,0.0,0.0,0
13707,1,2024-01-13,1.0,210.0,8,141.92,1,1,0.0,0.0,0,1,0.0,0.0,0
14380,1,2024-02-12,2.0,240.0,17,751.32,0,4,0.0,0.0,0,130,0.0,0.0,1
14381,1,2024-09-09,1.0,450.0,16,652.16,1,5,1.0,0.0,0,1,0.0,0.0,0
14614,1,2023-10-15,2.0,120.0,19,341.09,0,3,0.0,0.0,1,2,0.0,0.0,1
16555,0,,1.0,2913371.0,2,2423.52,0,0,0.0,0.0,0,1,0.0,0.0,0
17813,0,,1.0,2913371.0,19,327.94,0,0,0.0,0.0,0,304,0.0,0.0,0
18000,0,,1.0,2913371.0,19,1532.35,0,1,0.0,0.0,0,1,0.0,0.0,0
19049,1,2023-12-14,1.0,180.0,7,317.1,1,2,0.0,0.0,0,1,0.0,0.0,0
665,0,,1.0,2913370.0,19,801.99,0,2,0.0,0.0,0,1,0.0,0.0,0
3330,1,2023-09-16,1.0,90.0,1,228.84,1,1,1.0,1.0,0,1,0.0,0.0,0
3361,0,,1.0,2913370.0,2,467.76,0,1,0.0,0.0,0,1,0.0,0.0,0
3465,0,,1.0,2913370.0,19,336.87,0,1,0.0,0.0,0,1,0.0,0.0,0
5747,0,,1.0,2913370.0,2,450.24,0,0,0.0,0.0,0,1,0.0,0.0,0
8946,0,,1.0,2913370.0,2,2241.12,0,1,0.0,0.0,0,286,0.0,0.0,0
10279,1,2024-03-14,2.0,270.0,18,304.24,0,2,0.0,0.0,0,2,0.0,0.0,1
10938,0,,1.0,2913370.0,19,732.45,0,2,0.0,0.0,0,1,0.0,0.0,0
14265,1,2024-05-03,3.0,320.0,17,508.69,0,2,0.0,0.0,1,3,0.0,0.0,1
16267,0,,1.0,2913370.0,19,301.91,0,0,0.0,0.0,0,1,0.0,0.0,0
18524,1,2024-07-02,3.0,380.0,8,356.74,0,1,0.0,0.0,1,17,0.0,0.0,1
19362,0,,1.0,2913370.0,2,418.08,0,2,0.0,0.0,0,1,0.0,0.0,0
20310,1,2024-06-09,3.0,357.0,18,685.83,0,3,1.0,1.0,0,3,0.0,0.0,1
20703,0,,1.0,2913370.0,19,932.14,0,0,0.0,0.0,0,1,0.0,0.0,0
21755,1,2024-08-11,2.0,420.0,16,1479.15,0,3,0.0,0.0,1,2,0.0,0.0,1
23099,1,2024-09-10,2.0,450.0,19,1756.29,0,3,1.0,0.0,0,2,0.0,0.0,1
24375,0,,1.0,2913370.0,19,309.7,0,1,0.0,0.0,0,286,0.0,0.0,0
24638,1,2024-02-13,2.0,240.0,10,1560.42,0,3,0.0,0.0,1,128,0.0,0.0,1
24702,1,2023-11-15,2.0,150.0,7,457.32,0,1,0.0,0.0,1,2,0.0,0.0,1
828,1,2024-12-27,2.0,557.0,18,403.3,1,5,0.0,0.0,0,2,0.0,0.0,0
5349,1,2023-12-16,1.0,180.0,7,248.01,1,1,1.0,0.0,0,1,0.0,0.0,0
8215,0,,1.0,2913369.0,19,363.85,0,1,0.0,0.0,0,1,0.0,0.0,0
9664,1,2024-02-14,2.0,240.0,18,758.7,0,3,0.0,0.0,1,2,0.0,0.0,1
11740,1,2024-10-03,2.0,472.0,4,475.54,1,3,0.0,0.0,0,210,0.0,0.0,0
12227,0,,1.0,2913369.0,19,801.23,0,2,0.0,0.0,0,1,0.0,0.0,0
12411,0,,1.0,2913369.0,2,2245.92,0,1,0.0,0.0,0,1,0.0,0.0,0
12923,1,2023-08-18,1.0,60.0,3,55.2,1,3,2.0,2.0,0,1,0.0,0.0,0
15248,0,,1.0,2913369.0,2,2380.32,0,2,0.0,0.0,0,275,0.0,0.0,0
17074,1,2024-09-02,2.0,441.0,15,585.3,1,2,0.0,0.0,0,2,0.0,0.0,0
18066,0,,1.0,2913369.0,2,2248.32,0,1,0.0,0.0,0,271,0.0,0.0,0
21630,0,,1.0,2913369.0,2,444.72,0,1,0.0,0.0,0,1,0.0,0.0,0
21947,0,,1.0,2913369.0,2,1072.8,0,1,0.0,0.0,0,1,0.0,0.0,0
22161,0,,1.0,2913369.0,19,850.82,0,1,0.0,0.0,0,1,0.0,0.0,0
22419,0,,1.0,2913369.0,2,923.28,0,1,0.0,0.0,0,1,0.0,0.0,0
22474,0,,1.0,2913369.0,19,881.6,0,2,0.0,0.0,0,1,0.0,0.0,0
23428,0,,1.0,2913369.0,2,393.36,0,2,0.0,0.0,0,1,0.0,0.0,0
23484,0,,1.0,2913369.0,19,2002.03,0,1,0.0,0.0,0,1,0.0,0.0,0
23508,0,,1.0,2913369.0,2,1025.52,0,1,0.0,0.0,0,1,0.0,0.0,0
23923,0,,1.0,2913369.0,19,2149.09,0,1,0.0,0.0,0,292,0.0,0.0,0
24539,0,,1.0,2913369.0,19,904.21,0,2,0.0,0.0,0,1,0.0,0.0,0
155,0,,1.0,2913368.0,2,1129.68,0,1,0.0,0.0,0,1,0.0,0.0,0
493,0,,1.0,2913368.0,19,676.4,0,0,0.0,0.0,0,1,0.0,0.0,0
2059,1,2024-02-15,1.0,240.0,1,202.08,1,2,0.0,0.0,0,1,0.0,0.0,0
3635,1,2024-07-14,1.0,390.0,14,226.94,1,3,1.0,1.0,0,1,0.0,0.0,0
3958,0,,1.0,2913368.0,19,368.79,0,2,0.0,0.0,0,1,0.0,0.0,0
5211,0,,1.0,2913368.0,2,1095.36,0,1,0.0,0.0,0,1,0.0,0.0,0
6502,0,,1.0,2913368.0,19,708.51,0,1,0.0,0.0,0,1,0.0,0.0,0
8306,1,2023-08-19,2.0,60.0,18,331.35,0,4,0.0,0.0,1,2,0.0,0.0,1
9624,0,,1.0,2913368.0,19,2057.7,0,0,0.0,0.0,0,258,0.0,0.0,0
12531,1,2024-05-15,2.0,330.0,19,519.0,0,3,0.0,0.0,0,2,0.0,0.0,1
13698,1,2024-12-02,2.0,531.0,17,314.49,1,1,0.0,0.0,0,2,0.0,0.0,0
13807,1,2024-03-16,1.0,270.0,10,427.6,1,2,0.0,0.0,0,1,0.0,0.0,0
13894,0,,1.0,2913368.0,19,291.46,0,2,0.0,0.0,0,1,0.0,0.0,0
14053,1,2024-11-28,2.0,527.0,11,590.72,1,3,0.0,0.0,0,141,0.0,0.0,0
15764,1,2024-10-04,3.0,472.0,15,389.94,1,2,0.0,0.0,0,3,0.0,0.0,0
17772,1,2023-10-18,2.0,120.0,18,1526.31,0,3,0.0,0.0,1,173,0.0,0.0,1
19665,1,2024-03-16,1.0,270.0,10,191.1,1,2,0.0,0.0,0,1,0.0,0.0,0
19696,1,2024-09-12,2.0,450.0,18,365.48,0,5,1.0,0.0,1,2,0.0,0.0,1
21368,0,,1.0,2913368.0,19,2260.24,0,0,0.0,0.0,0,1,0.0,0.0,0
21851,1,2023-12-17,2.0,180.0,19,608.43,0,4,1.0,0.0,1,92,0.0,0.0,1
2215,1,2023-09-19,2.0,90.0,18,797.46,0,1,0.0,0.0,0,2,0.0,0.0,1
7104,0,,1.0,2913367.0,19,2088.29,0,2,0.0,0.0,0,273,0.0,0.0,0
7252,1,2024-10-13,1.0,480.0,17,255.0,1,2,0.0,0.0,0,1,0.0,0.0,0
9767,0,,1.0,2913367.0,19,736.63,0,1,0.0,0.0,0,1,0.0,0.0,0
10084,1,2024-02-16,2.0,240.0,11,1183.04,0,4,0.0,0.0,1,2,0.0,0.0,1
10992,0,,1.0,2913367.0,19,1723.49,0,0,0.0,0.0,0,1,0.0,0.0,0
17532,1,2024-02-16,1.0,240.0,9,167.22,1,4,0.0,0.0,0,1,0.0,0.0,0
18096,0,,1.0,2913367.0,19,1548.12,0,0,0.0,0.0,0,1,0.0,0.0,0
21271,1,2024-01-17,2.0,210.0,19,1447.86,0,3,0.0,0.0,1,156,0.0,0.0,1
23374,1,2024-03-23,3.0,276.0,13,615.19,0,2,1.0,0.0,1,3,0.0,0.0,1
452,0,,1.0,2913366.0,19,885.21,0,1,0.0,0.0,0,1,0.0,0.0,0
5042,1,2023-10-20,2.0,120.0,17,674.52,0,5,0.0,0.0,1,186,0.0,0.0,1
5511,1,2024-08-08,2.0,413.0,13,1033.92,1,3,1.0,0.0,0,18,0.0,0.0,0
9405,1,2024-01-18,2.0,210.0,19,1344.65,0,1,0.0,0.0,1,2,0.0,0.0,1
9876,0,,1.0,2913366.0,19,1704.68,0,0,0.0,0.0,0,1,0.0,0.0,0
11072,1,2024-07-16,2.0,390.0,17,381.2,0,3,0.0,0.0,0,200,0.0,0.0,1
12164,1,2024-03-18,2.0,270.0,19,334.98,0,5,0.0,0.0,1,2,0.0,0.0,1
16839,0,,1.0,2913366.0,2,390.24,0,0,0.0,0.0,0,1,0.0,0.0,0
17367,1,2024-06-12,3.0,356.0,11,644.76,0,1,0.0,0.0,0,44,1.0,0.0,1
17528,1,2024-09-23,2.0,459.0,16,290.16,1,2,0.0,0.0,0,35,0.0,0.0,0
825,1,2023-11-20,2.0,150.0,18,1095.24,0,5,2.0,1.0,1,75,0.0,0.0,1
1723,1,2024-11-05,2.0,501.0,18,551.46,1,1,0.0,0.0,0,2,0.0,0.0,0
2651,0,,1.0,2913365.0,19,309.13,0,2,0.0,0.0,0,1,0.0,0.0,0
3199,1,2024-01-19,1.0,210.0,8,127.52,1,4,1.0,0.0,0,1,0.0,0.0,0
3428,1,2024-12-04,2.0,530.0,19,316.44,1,1,0.0,0.0,0,243,0.0,0.0,0
4207,1,2024-07-17,2.0,390.0,18,425.14,0,5,0.0,0.0,1,201,0.0,0.0,1
7722,1,2024-12-23,2.0,549.0,19,772.0,1,4,0.0,0.0,0,67,0.0,0.0,0
9898,1,2024-08-20,3.0,424.0,6,378.81,1,1,0.0,0.0,0,18,16.0,0.0,0
10037,0,,1.0,2913365.0,19,1831.03,0,2,0.0,0.0,0,1,0.0,0.0,0
10167,0,,1.0,2913365.0,19,335.54,0,0,0.0,0.0,0,1,0.0,0.0,0
10619,1,2024-09-20,3.0,455.0,13,1773.37,0,3,0.0,0.0,0,64,0.0,0.0,1
14531,0,,1.0,2913365.0,2,1146.24,0,2,0.0,0.0,0,1,0.0,0.0,0
15403,1,2024-08-16,2.0,420.0,18,531.48,0,1,0.0,0.0,0,34,0.0,0.0,1
15787,0,,1.0,2913365.0,2,452.16,0,2,0.0,0.0,0,1,0.0,0.0,0
17493,1,2024-10-15,1.0,480.0,17,330.48,1,4,0.0,0.0,0,1,0.0,0.0,0
22015,0,,1.0,2913365.0,2,2162.4,0,1,0.0,0.0,0,1,0.0,0.0,0
22466,1,2024-07-23,2.0,396.0,13,201.91,1,3,0.0,0.0,0,2,1.0,0.0,0
24706,0,,1.0,2913365.0,19,689.13,0,0,0.0,0.0,0,1,0.0,0.0,0
135,0,,1.0,2913364.0,2,914.16,0,0,0.0,0.0,0,1,0.0,0.0,0
1846,1,2024-02-19,1.0,240.0,1,199.68,1,5,1.0,0.0,0,1,0.0,0.0,0
2314,0,,1.0,2913364.0,19,774.63,0,0,0.0,0.0,0,1,0.0,0.0,0
6740,0,,1.0,2913364.0,19,798.95,0,2,0.0,0.0,0,1,0.0,0.0,0
10573,0,,1.0,2913364.0,19,320.15,0,2,0.0,0.0,0,1,0.0,0.0,0
12274,1,2023-11-21,2.0,150.0,18,772.5,0,4,0.0,0.0,1,2,0.0,0.0,1
14659,0,,1.0,2913364.0,19,1592.2,0,0,0.0,0.0,0,1,0.0,0.0,0
14872,1,2023-09-22,2.0,90.0,19,735.33,0,1,0.0,0.0,1,2,0.0,0.0,1
15887,1,2023-11-21,1.0,150.0,6,106.98,1,3,1.0,1.0,0,1,0.0,0.0,0
17068,1,2024-12-15,1.0,540.0,19,846.26,1,2,0.0,0.0,0,1,0.0,0.0,0
17121,1,2024-05-19,2.0,330.0,19,513.17,0,4,0.0,0.0,1,167,0.0,0.0,1
17266,1,2024-02-19,2.0,240.0,10,651.57,0,4,0.0,0.0,1,2,0.0,0.0,1
20641,1,2023-10-22,2.0,120.0,19,1444.07,0,1,0.0,0.0,1,2,0.0,0.0,1
22487,0,,1.0,2913364.0,2,882.24,0,2,0.0,0.0,0,294,0.0,0.0,0
23366,1,2024-05-19,1.0,330.0,12,183.72,1,1,0.0,0.0,0,1,0.0,0.0,0
23771,0,,1.0,2913364.0,19,859.94,0,0,0.0,0.0,0,1,0.0,0.0,0
24991,0,,1.0,2913364.0,19,943.35,0,0,0.0,0.0,0,290,0.0,0.0,0
259,1,2023-07-25,1.0,30.0,2,32.9,1,3,3.0,0.0,0,19,19.0,0.0,0
416,0,,1.0,2913363.0,2,2725.92,0,0,0.0,0.0,0,1,0.0,0.0,0
600,1,2024-06-19,2.0,360.0,14,1664.45,0,2,0.0,0.0,0,191,0.0,0.0,1
2930,0,,1.0,2913363.0,19,902.88,0,1,0.0,0.0,0,1,0.0,0.0,0
3034,1,2024-12-08,2.0,532.0,18,744.66,1,4,0.0,0.0,0,2,0.0,0.0,0
6091,0,,1.0,2913363.0,19,299.06,0,2,0.0,0.0,0,1,0.0,0.0,0
6623,0,,1.0,2913363.0,19,1915.77,0,1,0.0,0.0,0,1,0.0,0.0,0
7107,0,,1.0,2913363.0,2,994.08,0,1,0.0,0.0,0,1,0.0,0.0,0
8011,0,,1.0,2913363.0,19,725.61,0,0,0.0,0.0,0,1,0.0,0.0,0
10773,1,2024-02-20,2.0,240.0,19,1071.45,0,3,0.0,0.0,1,2,0.0,0.0,1
12282,1,2024-04-20,2.0,300.0,19,567.1,0,2,0.0,0.0,1,2,0.0,0.0,1
13761,1,2023-07-25,1.0,30.0,2,39.84,1,1,1.0,1.0,0,1,1.0,0.0,0
14043,1,2024-08-18,2.0,420.0,3,1562.52,0,2,0.0,0.0,1,2,0.0,0.0,1
14497,0,,1.0,2913363.0,2,1164.96,0,1,0.0,0.0,0,292,0.0,0.0,0
15341,0,,1.0,2913363.0,19,295.83,0,0,0.0,0.0,0,269,0.0,0.0,0
16881,0,,1.0,2913363.0,2,910.08,0,2,0.0,0.0,0,1,0.0,0.0,0
18728,1,2023-08-24,1.0,60.0,3,56.67,1,1,0.0,0.0,0,1,0.0,0.0,0
19125,0,,1.0,2913363.0,19,343.9,0,0,0.0,0.0,0,1,0.0,0.0,0
20717,1,2024-07-19,2.0,390.0,15,2304.48,0,5,0.0,0.0,1,67,0.0,0.0,1
20915,0,,1.0,2913363.0,19,771.4,0,0,0.0,0.0,0,1,0.0,0.0,0
21203,0,,1.0,2913363.0,19,912.95,0,2,0.0,0.0,0,1,0.0,0.0,0
22558,1,2023-07-25,2.0,30.0,3,2712.36,0,3,0.0,0.0,1,224,1.0,0.0,1
23024,0,,1.0,2913363.0,2,427.68,0,2,0.0,0.0,0,271,0.0,0.0,0
23371,1,2024-11-16,1.0,510.0,18,319.32,1,5,0.0,0.0,0,1,0.0,0.0,0
24298,1,2024-11-10,2.0,504.0,18,616.1,1,1,0.0,0.0,0,2,0.0,0.0,0
3829,1,2024-09-18,2.0,450.0,19,623.5,0,3,0.0,0.0,1,2,0.0,0.0,1
5852,1,2024-10-18,2.0,480.0,19,305.44,0,2,0.0,0.0,0,2,0.0,0.0,1
8054,0,,1.0,2913362.0,19,2167.14,0,0,0.0,0.0,0,280,0.0,0.0,0
8730,1,2023-12-23,1.0,180.0,7,123.41,1,2,1.0,1.0,0,98,0.0,0.0,0
9383,0,,1.0,2913362.0,19,675.45,0,0,0.0,0.0,0,1,0.0,0.0,0
11975,1,2024-07-20,1.0,390.0,14,236.6,1,1,0.0,0.0,0,1,0.0,0.0,0
12211,0,,1.0,2913362.0,19,378.1,0,2,0.0,0.0,0,1,0.0,0.0,0
13889,0,,1.0,2913362.0,19,305.71,0,2,0.0,0.0,0,1,0.0,0.0,0
14330,0,,1.0,2913362.0,2,1125.84,0,2,0.0,0.0,0,1,0.0,0.0,0
15311,1,2024-12-17,1.0,540.0,19,786.41,1,3,0.0,0.0,0,1,0.0,0.0,0
16840,0,,1.0,2913362.0,19,717.25,0,0,0.0,0.0,0,1,0.0,0.0,0
20448,1,2024-03-22,2.0,270.0,19,336.04,0,3,1.0,0.0,1,2,0.0,0.0,1
22706,1,2024-12-03,2.0,526.0,17,527.86,1,5,0.0,0.0,0,144,0.0,0.0,0
23920,1,2024-06-20,2.0,360.0,18,587.12,0,3,0.0,0.0,1,2,0.0,0.0,1
3840,1,2024-03-23,2.0,270.0,19,616.18,0,2,0.0,0.0,1,126,0.0,0.0,1
5213,1,2024-07-30,2.0,399.0,14,518.91,1,1,0.0,0.0,0,169,0.0,0.0,0
5294,0,,1.0,2913361.0,2,450.0,0,0,0.0,0.0,0,1,0.0,0.0,0
6354,1,2023-11-24,1.0,150.0,6,293.52,1,4,0.0,0.0,0,85,0.0,0.0,0
7155,0,,1.0,2913361.0,19,1879.48,0,0,0.0,0.0,0,272,0.0,0.0,0
9556,1,2024-03-31,2.0,278.0,3,230.36,1,3,0.0,0.0,0,2,1.0,0.0,0
10379,1,2024-10-19,2.0,480.0,19,870.93,0,4,0.0,0.0,0,2,0.0,0.0,1
10680,0,,1.0,2913361.0,2,425.04,0,1,0.0,0.0,0,1,0.0,0.0,0
14025,0,,1.0,2913361.0,19,359.67,0,0,0.0,0.0,0,287,0.0,0.0,0
14574,1,2024-06-21,2.0,360.0,2,1272.0,0,3,0.0,0.0,0,2,0.0,0.0,1
18994,0,,1.0,2913361.0,19,2044.02,0,2,0.0,0.0,0,1,0.0,0.0,0
19184,0,,1.0,2913361.0,19,732.26,0,2,0.0,0.0,0,281,0.0,0.0,0
19278,1,2023-12-24,2.0,180.0,8,642.49,0,1,0.0,0.0,0,170,0.0,0.0,1
19890,1,2024-09-19,1.0,450.0,16,302.08,1,2,0.0,0.0,0,1,0.0,0.0,0
21995,0,,1.0,2913361.0,19,287.85,0,1,0.0,0.0,0,279,0.0,0.0,0
22428,1,2024-10-19,2.0,480.0,18,1701.33,0,1,0.0,0.0,0,13,0.0,0.0,1
3397,0,,1.0,2913360.0,19,2239.72,0,0,0.0,0.0,0,1,0.0,0.0,0
3611,1,2024-04-27,3.0,304.0,19,316.31,0,1,0.0,0.0,1,3,0.0,0.0,1
7055,0,,1.0,2913360.0,2,928.32,0,2,0.0,0.0,0,1,0.0,0.0,0
7203,1,2024-01-24,1.0,210.0,8,910.88,1,1,0.0,0.0,0,1,0.0,0.0,0
7888,1,2023-09-26,1.0,90.0,4,70.76,1,5,0.0,0.0,0,1,0.0,0.0,0
8811,0,,1.0,2913360.0,2,2573.76,0,1,0.0,0.0,0,1,0.0,0.0,0
8934,1,2024-07-22,1.0,390.0,14,578.76,1,5,0.0,0.0,0,1,0.0,0.0,0
10274,0,,1.0,2913360.0,19,834.1,0,2,0.0,0.0,0,1,0.0,0.0,0
10907,0,,1.0,2913360.0,2,437.52,0,2,0.0,0.0,0,1,0.0,0.0,0
10960,0,,1.0,2913360.0,19,836.0,0,2,0.0,0.0,0,280,0.0,0.0,0
11073,0,,1.0,2913360.0,19,1895.82,0,2,0.0,0.0,0,1,0.0,0.0,0
11945,0,,1.0,2913360.0,2,952.08,0,1,0.0,0.0,0,1,0.0,0.0,0
12532,1,2024-05-23,1.0,330.0,12,185.4,1,5,0.0,0.0,0,174,0.0,0.0,0
13205,0,,1.0,2913360.0,19,308.18,0,2,0.0,0.0,0,1,0.0,0.0,0
15055,1,2023-12-27,3.0,182.0,17,589.72,0,1,0.0,0.0,0,168,0.0,0.0,1
23464,0,,1.0,2913360.0,19,1941.99,0,1,0.0,0.0,0,271,0.0,0.0,0
24460,0,,1.0,2913360.0,2,991.2,0,1,0.0,0.0,0,1,0.0,0.0,0
24598,1,2023-08-27,2.0,60.0,18,346.29,0,5,0.0,0.0,1,2,0.0,0.0,1
449,0,,1.0,2913359.0,2,1142.88,0,2,0.0,0.0,0,1,0.0,0.0,0
1128,1,2023-07-29,2.0,30.0,18,783.24,0,3,0.0,0.0,1,230,1.0,0.0,1
2605,0,,1.0,2913359.0,19,702.43,0,2,0.0,0.0,0,1,0.0,0.0,0
2991,1,2023-09-27,2.0,90.0,19,1649.45,0,2,0.0,0.0,1,2,0.0,0.0,1
3379,1,2023-08-28,1.0,60.0,1,233.4,1,2,2.0,0.0,0,1,0.0,0.0,0
5704,0,,1.0,2913359.0,19,782.23,0,0,0.0,0.0,0,291,0.0,0.0,0
6715,1,2024-06-23,2.0,360.0,19,355.37,0,1,0.0,0.0,0,2,0.0,0.0,1
7625,0,,1.0,2913359.0,19,695.78,0,2,0.0,0.0,0,1,0.0,0.0,0
8735,1,2023-09-27,2.0,90.0,18,690.06,0,5,0.0,0.0,1,254,1.0,0.0,1
11671,1,2024-01-25,1.0,210.0,8,352.0,1,4,0.0,0.0,0,1,0.0,0.0,0
11715,1,2023-11-26,1.0,150.0,6,298.86,1,4,1.0,0.0,0,75,0.0,0.0,0
12120,0,,1.0,2913359.0,19,312.74,0,0,0.0,0.0,0,1,0.0,0.0,0
13996,1,2024-05-24,1.0,330.0,12,1331.04,1,5,0.0,0.0,0,1,0.0,0.0,0
18198,1,2024-06-23,2.0,360.0,14,1052.21,0,1,0.0,0.0,0,2,0.0,0.0,1
19907,0,,1.0,2913359.0,19,1571.87,0,1,0.0,0.0,0,1,0.0,0.0,0
20064,0,,1.0,2913359.0,2,441.6,0,1,0.0,0.0,0,1,0.0,0.0,0
20955,1,2023-12-27,2.0,181.0,7,260.64,1,5,0.0,0.0,0,62,1.0,0.0,0
22619,0,,1.0,2913359.0,19,798.38,0,0,0.0,0.0,0,1,0.0,0.0,0
23960,0,,1.0,2913359.0,2,875.52,0,2,0.0,0.0,0,283,0.0,0.0,0
743,1,2023-10-28,2.0,120.0,19,870.39,0,5,0.0,0.0,1,58,0.0,0.0,1
1907,1,2024-02-25,2.0,240.0,10,358.26,0,2,0.0,0.0,1,2,0.0,0.0,1
2434,0,,1.0,2913358.0,19,893.57,0,0,0.0,0.0,0,1,0.0,0.0,0
2528,0,,1.0,2913358.0,19,840.94,0,2,0.0,0.0,0,1,0.0,0.0,0
3297,0,,1.0,2913358.0,19,876.85,0,2,0.0,0.0,0,1,0.0,0.0,0
3474,0,,1.0,2913358.0,19,819.47,0,1,0.0,0.0,0,1,0.0,0.0,0
4434,1,2024-02-25,1.0,240.0,9,171.18,1,5,2.0,0.0,0,120,0.0,0.0,0
6156,1,2024-03-26,1.0,270.0,10,155.3,1,5,0.0,0.0,0,136,0.0,0.0,0
7029,0,,1.0,2913358.0,19,337.82,0,1,0.0,0.0,0,1,0.0,0.0,0
7613,1,2024-01-26,2.0,210.0,18,1129.78,0,5,0.0,0.0,1,2,0.0,0.0,1
